country,item,element,unit,food_2014,food_2019
Fiji,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,3370000.0,2680000.0
Fiji,Eggs,FoodFood,1000 tonnes1000 tonnes,5000000.0,7000000.0
Fiji,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,0.0,1000000.0
Fiji,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,"Fish, Liver Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,100000.0,380000.0
Fiji,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,12000000.0,10000000.0
Fiji,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Fiji,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Groundnuts,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Fiji,Honey,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Infant food,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Maize and products,FoodFood,1000 tonnes1000 tonnes,0.0,3000000.0
Fiji,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,9570000.0,4290000.0
Fiji,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,6000000.0,3000000.0
Fiji,Miscellaneous,FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Fiji,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,2440000.0,2630000.0
Fiji,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,5000000.0,5000000.0
Fiji,Nuts and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Oats,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Fiji,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Fiji,"Oilcrops, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Olive Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Onions,FoodFood,1000 tonnes1000 tonnes,9000000.0,9000000.0
Fiji,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,1000000.0,3000000.0
Fiji,Palm Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Peas,FoodFood,1000 tonnes1000 tonnes,7000000.0,5000000.0
Fiji,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,15120000.0,15240000.0
Fiji,Pepper,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Pigmeat,FoodFood,1000 tonnes1000 tonnes,4000000.0,4000000.0
Fiji,Pimento,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,6000000.0,7000000.0
Fiji,Plantains,FoodFood,1000 tonnes1000 tonnes,3000000.0,6000000.0
Fiji,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,24000000.0,23000000.0
Fiji,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,19000000.0,37000000.0
Fiji,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,3000000.0,2000000.0
Fiji,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Fiji,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Rice and products,FoodFood,1000 tonnes1000 tonnes,55000000.0,55000000.0
Fiji,"Roots, Other",FoodFood,1000 tonnes1000 tonnes,34000000.0,47000000.0
Fiji,Sesame seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,5000000.0,6000000.0
Fiji,Soyabeans,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Fiji,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,0.0,1000000.0
Fiji,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,19000000.0,20000000.0
Fiji,Sunflower seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Fiji,Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,9000000.0,8000000.0
Fiji,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,90000000.0,101000000.0
Fiji,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Fiji,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Fiji,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,37000000.0,48000000.0
Fiji,Wheat and products,FoodFood,1000 tonnes1000 tonnes,75000000.0,74000000.0
Fiji,Wine,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Fiji,Yams,FoodFood,1000 tonnes1000 tonnes,5000000.0,3000000.0
Finland,Apples and products,FoodFood,1000 tonnes1000 tonnes,48000000.0,48000000.0
Finland,"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,20000.0,30000.0
Finland,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Bananas,FoodFood,1000 tonnes1000 tonnes,80000000.0,99000000.0
Finland,Barley and products,FoodFood,1000 tonnes1000 tonnes,28000000.0,29000000.0
Finland,Beans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Beer,FoodFood,1000 tonnes1000 tonnes,441000000.0,398000000.0
Finland,"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,20000000.0,24000000.0
Finland,"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,1000000.0,4000000.0
Finland,Bovine Meat,FoodFood,1000 tonnes1000 tonnes,99000000.0,101000000.0
Finland,"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,33000000.0,28000000.0
Finland,Cephalopods,FoodFood,1000 tonnes1000 tonnes,140000.0,290000.0
Finland,"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,6000000.0,7000000.0
Finland,"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,2000000.0,1000000.0
Finland,Cloves,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Coconut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Coffee and products,FoodFood,1000 tonnes1000 tonnes,64000000.0,65000000.0
Finland,Cottonseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Cream,FoodFood,1000 tonnes1000 tonnes,9000000.0,54000000.0
Finland,Crustaceans,FoodFood,1000 tonnes1000 tonnes,11090000.0,8930000.0
Finland,Dates,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Finland,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,16840000.0,17270000.0
Finland,Eggs,FoodFood,1000 tonnes1000 tonnes,53000000.0,60000000.0
Finland,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,3000000.0,1000000.0
Finland,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,"Fish, Liver Oil",FoodFood,1000 tonnes1000 tonnes,40000.0,60000.0
Finland,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,100610000.0,97500000.0
Finland,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,105000000.0,115000000.0
Finland,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,3000000.0,2000000.0
Finland,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,25000000.0,25000000.0
Finland,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Groundnuts,FoodFood,1000 tonnes1000 tonnes,6000000.0,6000000.0
Finland,Honey,FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Finland,Infant food,FoodFood,1000 tonnes1000 tonnes,6000000.0,4000000.0
Finland,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,5000000.0,7000000.0
Finland,Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,6160000.0,6750000.0
Finland,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,7000000.0,6000000.0
Finland,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,1972000000.0,1861000000.0
Finland,Miscellaneous,FoodFood,1000 tonnes1000 tonnes,78000000.0,79000000.0
Finland,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,970000.0,1130000.0
Finland,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Finland,Nuts and products,FoodFood,1000 tonnes1000 tonnes,6000000.0,6000000.0
Finland,Oats,FoodFood,1000 tonnes1000 tonnes,26000000.0,19000000.0
Finland,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,7000000.0,14000000.0
Finland,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,5000000.0,5000000.0
Finland,"Oilcrops, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Olive Oil,FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Finland,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Finland,Onions,FoodFood,1000 tonnes1000 tonnes,35000000.0,44000000.0
Finland,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,80000000.0,86000000.0
Finland,Palm Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Peas,FoodFood,1000 tonnes1000 tonnes,6000000.0,6000000.0
Finland,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,59810000.0,53450000.0
Finland,Pepper,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Finland,Pigmeat,FoodFood,1000 tonnes1000 tonnes,196000000.0,181000000.0
Finland,Pimento,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,22000000.0,18000000.0
Finland,Plantains,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,323000000.0,322000000.0
Finland,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,101000000.0,110000000.0
Finland,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Finland,Rice and products,FoodFood,1000 tonnes1000 tonnes,24000000.0,26000000.0
Finland,"Roots, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Rye and products,FoodFood,1000 tonnes1000 tonnes,120000000.0,141000000.0
Finland,Sesame seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Finland,Soyabeans,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Finland,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Finland,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,156000000.0,161000000.0
Finland,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,5000000.0,6000000.0
Finland,Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,2000000.0,3000000.0
Finland,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,60000000.0,62000000.0
Finland,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,2000000.0,1000000.0
Finland,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,76000000.0,82000000.0
Finland,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,346000000.0,346000000.0
Finland,Wheat and products,FoodFood,1000 tonnes1000 tonnes,398000000.0,437000000.0
Finland,Wine,FoodFood,1000 tonnes1000 tonnes,63000000.0,71000000.0
Finland,Yams,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
France,Apples and products,FoodFood,1000 tonnes1000 tonnes,595000000.0,669000000.0
France,"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,4220000.0,1270000.0
France,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
France,Bananas,FoodFood,1000 tonnes1000 tonnes,260000000.0,651000000.0
France,Barley and products,FoodFood,1000 tonnes1000 tonnes,24000000.0,25000000.0
France,Beans,FoodFood,1000 tonnes1000 tonnes,47000000.0,34000000.0
France,Beer,FoodFood,1000 tonnes1000 tonnes,1722000000.0,1814000000.0
France,"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,146000000.0,168000000.0
France,"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,504000000.0,527000000.0
France,Bovine Meat,FoodFood,1000 tonnes1000 tonnes,1416000000.0,1396000000.0
France,"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,425000000.0,476000000.0
France,Cephalopods,FoodFood,1000 tonnes1000 tonnes,33070000.0,59500000.0
France,"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,10000000.0,16000000.0
France,"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,7000000.0,9000000.0
France,Cloves,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
France,Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
France,Coconut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
France,Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,8000000.0,8000000.0
France,Coffee and products,FoodFood,1000 tonnes1000 tonnes,345000000.0,354000000.0
France,Cottonseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,1000000.0
France,Cream,FoodFood,1000 tonnes1000 tonnes,256000000.0,328000000.0
France,Crustaceans,FoodFood,1000 tonnes1000 tonnes,236720000.0,245730000.0
France,Dates,FoodFood,1000 tonnes1000 tonnes,13000000.0,21000000.0
France,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,762950000.0,831640000.0
France,Eggs,FoodFood,1000 tonnes1000 tonnes,833000000.0,747000000.0
France,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,87000000.0,64000000.0
France,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,18990000.0,19640000.0
France,"Fish, Liver Oil",FoodFood,1000 tonnes1000 tonnes,560000.0,1570000.0
France,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,258330000.0,256839999.99999997
France,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,1632000000.0,2018000000.0
France,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,79000000.0,64000000.0
France,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,763000000.0,653000000.0
France,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,10000000.0,7000000.0
France,Groundnuts,FoodFood,1000 tonnes1000 tonnes,75000000.0,78000000.0
France,Honey,FoodFood,1000 tonnes1000 tonnes,36000000.0,36000000.0
France,Infant food,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
France,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,120000000.0,145000000.0
France,Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,61000000.0,53000000.0
France,Maize and products,FoodFood,1000 tonnes1000 tonnes,781000000.0,896000000.0
France,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,13550000.0,8060000.000000001
France,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,95000000.0,73000000.0
France,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,11627000000.0,11616000000.0
France,Miscellaneous,FoodFood,1000 tonnes1000 tonnes,198000000.0,201000000.0
France,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,381130000.0,348570000.0
France,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,212000000.0,165000000.0
France,Nuts and products,FoodFood,1000 tonnes1000 tonnes,226000000.0,273000000.0
France,Oats,FoodFood,1000 tonnes1000 tonnes,38000000.0,53000000.0
France,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,396000000.0,364000000.0
France,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,102000000.0,59000000.0
France,"Oilcrops, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
France,Olive Oil,FoodFood,1000 tonnes1000 tonnes,114000000.0,116000000.0
France,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,82000000.0,78000000.0
France,Onions,FoodFood,1000 tonnes1000 tonnes,348000000.0,627000000.0
France,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,1662000000.0,1506000000.0
France,Palm Oil,FoodFood,1000 tonnes1000 tonnes,30000000.0,31000000.0
France,Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
France,Peas,FoodFood,1000 tonnes1000 tonnes,18000000.0,18000000.0
France,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,492620000.0,478460000.0
France,Pepper,FoodFood,1000 tonnes1000 tonnes,5000000.0,5000000.0
France,Pigmeat,FoodFood,1000 tonnes1000 tonnes,2080000000.0,2079000000.0
France,Pimento,FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
France,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,156000000.0,177000000.0
France,Plantains,FoodFood,1000 tonnes1000 tonnes,17000000.0,25000000.0
France,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,3283000000.0,3289000000.0
France,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,1534000000.0,1523000000.0
France,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,57000000.0,58000000.0
France,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,203000000.0,195000000.0
France,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
France,Rice and products,FoodFood,1000 tonnes1000 tonnes,467000000.0,533000000.0
France,"Roots, Other",FoodFood,1000 tonnes1000 tonnes,21000000.0,4000000.0
France,Rye and products,FoodFood,1000 tonnes1000 tonnes,24000000.0,29000000.0
France,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,6000000.0,6000000.0
France,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,257000000.0,246000000.0
France,Soyabeans,FoodFood,1000 tonnes1000 tonnes,11000000.0,11000000.0
France,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,11000000.0,12000000.0
France,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,2288000000.0,2318000000.0
France,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,372000000.0,402000000.0
France,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,138000000.0,127000000.0
France,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,17000000.0,17000000.0
France,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,1287000000.0,1405000000.0
France,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,4629000000.0,4237000000.0
France,Wheat and products,FoodFood,1000 tonnes1000 tonnes,7651000000.0,7819000000.0
France,Wine,FoodFood,1000 tonnes1000 tonnes,2629000000.0,2628000000.0
France,Yams,FoodFood,1000 tonnes1000 tonnes,4000000.0,4000000.0
French Polynesia,Apples and products,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
French Polynesia,"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,30000.0,60000.0
French Polynesia,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Bananas,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Barley and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Beans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Beer,FoodFood,1000 tonnes1000 tonnes,14000000.0,15000000.0
French Polynesia,"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Bovine Meat,FoodFood,1000 tonnes1000 tonnes,7000000.0,5000000.0
French Polynesia,"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
French Polynesia,Cassava and products,FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
French Polynesia,Cephalopods,FoodFood,1000 tonnes1000 tonnes,50000.0,60000.0
French Polynesia,"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
French Polynesia,Cloves,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Coconut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,11000000.0,12000000.0
French Polynesia,Coffee and products,FoodFood,1000 tonnes1000 tonnes,0.0,1000000.0
French Polynesia,Cottonseed,Food,1000 tonnes,0.0,0.0
French Polynesia,Cream,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
French Polynesia,Crustaceans,FoodFood,1000 tonnes1000 tonnes,920000.0,280000.0
French Polynesia,Dates,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,270000.0,320000.0
French Polynesia,Eggs,FoodFood,1000 tonnes1000 tonnes,3000000.0,2000000.0
French Polynesia,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,460000.0,310000.0
French Polynesia,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,9000000.0,10000000.0
French Polynesia,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
French Polynesia,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Groundnuts,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Honey,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Infant food,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
French Polynesia,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Maize Germ Oil,Food,1000 tonnes,0.0,0.0
French Polynesia,Maize and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,3540000.0,3780000.0
French Polynesia,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
French Polynesia,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,9000000.0,9000000.0
French Polynesia,Miscellaneous,FoodFood,1000 tonnes1000 tonnes,7000000.0,8000000.0
French Polynesia,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,1150000.0,1010000.0
French Polynesia,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
French Polynesia,Nuts and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Oats,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
French Polynesia,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
French Polynesia,"Oilcrops, Other",Food,1000 tonnes,0.0,0.0
French Polynesia,Olive Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Onions,FoodFood,1000 tonnes1000 tonnes,2000000.0,0.0
French Polynesia,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
French Polynesia,Peas,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,6870000.0,7290000.0
French Polynesia,Pepper,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Pigmeat,FoodFood,1000 tonnes1000 tonnes,4000000.0,4000000.0
French Polynesia,Pimento,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,3000000.0,4000000.0
French Polynesia,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,6000000.0,9000000.0
French Polynesia,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,13000000.0,14000000.0
French Polynesia,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
French Polynesia,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Rice and products,FoodFood,1000 tonnes1000 tonnes,10000000.0,8000000.0
French Polynesia,"Roots, Other",FoodFood,1000 tonnes1000 tonnes,4000000.0,5000000.0
French Polynesia,Sesame seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Soyabeans,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
French Polynesia,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
French Polynesia,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,5000000.0,5000000.0
