country,population_2014,population_2019,item,element,unit,food_supply_gprot_capita_2014,food_supply_gprot_capita_2019
Maldives,435.0,531.0,Millet and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.05,0.02
Maldives,435.0,531.0,Miscellaneous,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.36,0.77
Maldives,435.0,531.0,"Molluscs, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.15,0.12
Maldives,435.0,531.0,Mutton & Goat Meat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.24,0.38
Maldives,435.0,531.0,Nuts and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.86,1.66
Maldives,435.0,531.0,Oats,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.03,0.1
Maldives,435.0,531.0,"Offals, Edible",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.03
Maldives,435.0,531.0,"Oilcrops Oil, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.01
Maldives,435.0,531.0,"Oilcrops, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.01
Maldives,435.0,531.0,Olive Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Maldives,435.0,531.0,Olives (including preserved),Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.01
Maldives,435.0,531.0,Onions,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.57,0.66
Maldives,435.0,531.0,"Oranges, Mandarines",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.26,0.3
Maldives,435.0,531.0,Palmkernel Oil,Protein supply quantity (g/capita/day),g/capita/day,0.0,0.0
Maldives,435.0,531.0,Peas,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.01
Maldives,435.0,531.0,Pelagic Fish,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,43.53,25.76
Maldives,435.0,531.0,Pepper,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.08,0.02
Maldives,435.0,531.0,Pigmeat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.28,0.18
Maldives,435.0,531.0,Pimento,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.31,0.25
Maldives,435.0,531.0,Pineapples and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.06,0.06
Maldives,435.0,531.0,Plantains,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Maldives,435.0,531.0,Potatoes and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.54,0.56
Maldives,435.0,531.0,Poultry Meat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,4.57,4.54
Maldives,435.0,531.0,"Pulses, Other and products",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.64,0.73
Maldives,435.0,531.0,Rape and Mustard Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Maldives,435.0,531.0,Rape and Mustardseed,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Maldives,435.0,531.0,Rice and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,10.06,10.21
Maldives,435.0,531.0,"Roots, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.26,0.17
Maldives,435.0,531.0,Rye and products,Protein supply quantity (g/capita/day),g/capita/day,0.0,0.0
Maldives,435.0,531.0,Sesame seed,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.01
Maldives,435.0,531.0,Sesameseed Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Maldives,435.0,531.0,Soyabean Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Maldives,435.0,531.0,Soyabeans,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.07,0.07
Maldives,435.0,531.0,"Spices, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.74,0.63
Maldives,435.0,531.0,Sugar (Raw Equivalent),Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Maldives,435.0,531.0,Sunflower seed,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.01
Maldives,435.0,531.0,Sunflowerseed Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Maldives,435.0,531.0,Sweet potatoes,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.01
Maldives,435.0,531.0,"Sweeteners, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Maldives,435.0,531.0,Tea (including mate),Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.25,0.05
Maldives,435.0,531.0,Tomatoes and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.44,0.29
Maldives,435.0,531.0,"Vegetables, other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.68,1.68
Maldives,435.0,531.0,Wheat and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,12.68,10.5
Maldives,435.0,531.0,Wine,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Maldives,435.0,531.0,Yams,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Apples and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Aquatic Plants,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Bananas,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.23,0.27
Mali,16934.0,19658.0,Barley and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.02
Mali,16934.0,19658.0,Beans,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.67,0.65
Mali,16934.0,19658.0,Beer,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.01
Mali,16934.0,19658.0,"Beverages, Alcoholic",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,"Beverages, Fermented",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.44,0.41
Mali,16934.0,19658.0,Bovine Meat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,3.97,4.0
Mali,16934.0,19658.0,"Butter, Ghee",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Cassava and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.04,0.05
Mali,16934.0,19658.0,Cephalopods,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,"Cereals, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.4,0.2
Mali,16934.0,19658.0,"Citrus, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Cloves,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Cocoa Beans and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Coconut Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Coconuts - Incl Copra,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.01
Mali,16934.0,19658.0,Coffee and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Cottonseed Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Cream,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Crustaceans,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Dates,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Demersal Fish,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.33
Mali,16934.0,19658.0,Eggs,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.25,0.13
Mali,16934.0,19658.0,"Fats, Animals, Raw",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.02,0.02
Mali,16934.0,19658.0,Freshwater Fish,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.11,1.46
Mali,16934.0,19658.0,"Fruits, other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.61,0.58
Mali,16934.0,19658.0,Grapefruit and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Grapes and products (excl wine),Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Groundnut Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Groundnuts,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.56,1.03
Mali,16934.0,19658.0,Honey,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Infant food,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.01,0.01
Mali,16934.0,19658.0,"Lemons, Limes and products",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.03,0.04
Mali,16934.0,19658.0,Maize Germ Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Maize and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,9.62,10.27
Mali,16934.0,19658.0,"Marine Fish, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.43,0.22
Mali,16934.0,19658.0,"Meat, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.22,1.15
Mali,16934.0,19658.0,Milk - Excluding Butter,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,8.64,4.74
Mali,16934.0,19658.0,Millet and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,10.86,11.21
Mali,16934.0,19658.0,Miscellaneous,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.05,0.05
Mali,16934.0,19658.0,"Molluscs, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Mutton & Goat Meat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,3.14,3.45
Mali,16934.0,19658.0,Nuts and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.59,0.67
Mali,16934.0,19658.0,Oats,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,"Offals, Edible",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,1.33,1.46
Mali,16934.0,19658.0,"Oilcrops Oil, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,"Oilcrops, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.19,0.18
Mali,16934.0,19658.0,Olive Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Olives (including preserved),Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Onions,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.14,0.12
Mali,16934.0,19658.0,"Oranges, Mandarines",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.07,0.07
Mali,16934.0,19658.0,Palm Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Palmkernel Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Peas,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Pelagic Fish,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.16,0.11
Mali,16934.0,19658.0,Pepper,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Pigmeat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.05,0.05
Mali,16934.0,19658.0,Pimento,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.09,0.07
Mali,16934.0,19658.0,Pineapples and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Plantains,Protein supply quantity (g/capita/day),g/capita/day,0.0,0.04
Mali,16934.0,19658.0,Potatoes and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.3,0.27
Mali,16934.0,19658.0,Poultry Meat,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.96,0.83
Mali,16934.0,19658.0,"Pulses, Other and products",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,6.83,5.61
Mali,16934.0,19658.0,Rape and Mustard Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Rape and Mustardseed,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Rice and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,10.93,11.5
Mali,16934.0,19658.0,"Roots, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.04,0.05
Mali,16934.0,19658.0,Rye and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Sesame seed,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Sesameseed Oil,Protein supply quantity (g/capita/day),g/capita/day,0.0,0.0
Mali,16934.0,19658.0,Sorghum and products,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,9.58,10.07
Mali,16934.0,19658.0,Soyabean Oil,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Soyabeans,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.08,0.13
Mali,16934.0,19658.0,"Spices, Other",Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.21,0.25
Mali,16934.0,19658.0,Sugar (Raw Equivalent),Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
Mali,16934.0,19658.0,Sunflower seed,Protein supply quantity (g/capita/day)Protein supply quantity (g/capita/day),g/capita/dayg/capita/day,0.0,0.0
