country,population_2014,population_2019,item,element,unit,food_supply_kcal_capita_2014,food_supply_kcal_capita_2019,food_supply_kcal_2014,food_supply_kcal_2019
Tunisia,11063.0,11695.0,Sweet potatoes,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Tunisia,11063.0,11695.0,"Sweeteners, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,5.0,4.0,20189975000.0,17074700000.0
Tunisia,11063.0,11695.0,Tea (including mate),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,4037995000.0,4268675000.0
Tunisia,11063.0,11695.0,Tomatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,41.0,48.0,165557795000.0,204896400000.0
Tunisia,11063.0,11695.0,"Vegetables, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,110.0,116.0,444179450000.0,495166300000.0
Tunisia,11063.0,11695.0,Wheat and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1621.0,1584.0,6545589895000.0,6761581200000.0
Tunisia,11063.0,11695.0,Wine,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,5.0,5.0,20189975000.0,21343375000.0
Turkey,77229.0,83430.0,Apples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,36.0,33.0,1014789060000.0,1004914350000.0
Turkey,77229.0,83430.0,"Aquatic Animals, Others",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Aquatic Plants,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Bananas,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,8.0,12.0,225508680000.0,365423400000.0
Turkey,77229.0,83430.0,Beans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,26.0,26.0,732903210000.0,791750700000.0
Turkey,77229.0,83430.0,Beer,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,16.0,12.0,451017360000.0,365423400000.0
Turkey,77229.0,83430.0,"Beverages, Alcoholic",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,13.0,11.0,366451605000.0,334971450000.0
Turkey,77229.0,83430.0,"Beverages, Fermented",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Bovine Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,41.0,46.0,1155731985000.0,1400789700000.0
Turkey,77229.0,83430.0,"Butter, Ghee",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,60.0,65.0,1691315100000.0,1979376750000.0
Turkey,77229.0,83430.0,Cassava and products,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Cephalopods,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,"Cereals, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,"Citrus, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Cloves,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Cocoa Beans and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,8.0,28188585000.0,243615600000.0
Turkey,77229.0,83430.0,Coconut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,2.0,112754340000.0,60903900000.0
Turkey,77229.0,83430.0,Coconuts - Incl Copra,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,3.0,3.0,84565755000.0,91355850000.0
Turkey,77229.0,83430.0,Coffee and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,28188585000.0,30451950000.0
Turkey,77229.0,83430.0,Cottonseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,52.0,53.0,1465806420000.0,1613953350000.0
Turkey,77229.0,83430.0,Cream,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Crustaceans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Dates,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,6.0,112754340000.0,182711700000.0
Turkey,77229.0,83430.0,Demersal Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,28188585000.0,30451950000.0
Turkey,77229.0,83430.0,Eggs,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,33.0,38.0,930223305000.0,1157174100000.0
Turkey,77229.0,83430.0,"Fats, Animals, Raw",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,7.0,3.0,197320095000.0,91355850000.0
Turkey,77229.0,83430.0,"Fish, Body Oil",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,"Fish, Liver Oil",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Freshwater Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,3.0,2.0,84565755000.0,60903900000.0
Turkey,77229.0,83430.0,"Fruits, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,31.0,41.0,873846135000.0,1248529950000.0
Turkey,77229.0,83430.0,Grapefruit and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,1.0,0.0,30451950000.0
Turkey,77229.0,83430.0,Grapes and products (excl wine),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,52.0,50.0,1465806420000.0,1522597500000.0
Turkey,77229.0,83430.0,Groundnut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Groundnuts,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,17.0,22.0,479205945000.0,669942900000.0
Turkey,77229.0,83430.0,Honey,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,11.0,10.0,310074435000.0,304519500000.0
Turkey,77229.0,83430.0,Infant food,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,2.0,56377170000.0,60903900000.0
Turkey,77229.0,83430.0,"Lemons, Limes and products",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,3.0,56377170000.0,91355850000.0
Turkey,77229.0,83430.0,Maize Germ Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,26.0,12.0,732903210000.0,365423400000.0
Turkey,77229.0,83430.0,Maize and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,183.0,141.0,5158511055000.0,4293724950000.0
Turkey,77229.0,83430.0,"Marine Fish, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,"Meat, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Milk - Excluding Butter,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,303.0,338.0,8541141255000.0,10292759100000.0
Turkey,77229.0,83430.0,"Molluscs, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Mutton & Goat Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,32.0,36.0,902034720000.0,1096270200000.0
Turkey,77229.0,83430.0,Nuts and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,45.0,84.0,1268486325000.0,2557963800000.0
Turkey,77229.0,83430.0,Oats,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,"Offals, Edible",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,5.0,5.0,140942925000.0,152259750000.0
Turkey,77229.0,83430.0,"Oilcrops Oil, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,14.0,16.0,394640190000.0,487231200000.0
Turkey,77229.0,83430.0,"Oilcrops, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,17.0,3.0,479205945000.0,91355850000.0
Turkey,77229.0,83430.0,Olive Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,49.0,57.0,1381240665000.0,1735761150000.0
Turkey,77229.0,83430.0,Olives (including preserved),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,24.0,24.0,676526040000.0,730846800000.0
Turkey,77229.0,83430.0,Onions,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,16.0,21.0,451017360000.0,639490950000.0
Turkey,77229.0,83430.0,"Oranges, Mandarines",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,16.0,17.0,451017360000.0,517683150000.0
Turkey,77229.0,83430.0,Palm Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,140.0,127.0,3946401900000.0,3867397650000.0
Turkey,77229.0,83430.0,Palmkernel Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,22.0,14.0,620148870000.0,426327300000.0
Turkey,77229.0,83430.0,Peas,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,28188585000.0,30451950000.0
Turkey,77229.0,83430.0,Pelagic Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,5.0,5.0,140942925000.0,152259750000.0
Turkey,77229.0,83430.0,Pepper,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Pigmeat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Pimento,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,2.0,56377170000.0,60903900000.0
Turkey,77229.0,83430.0,Pineapples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Potatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,93.0,91.0,2621538405000.0,2771127450000.0
Turkey,77229.0,83430.0,Poultry Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,66.0,72.0,1860446610000.0,2192540400000.0
Turkey,77229.0,83430.0,"Pulses, Other and products",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,97.0,95.0,2734292745000.0,2892935250000.0
Turkey,77229.0,83430.0,Rape and Mustardseed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Rice and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,90.0,95.0,2536972650000.0,2892935250000.0
Turkey,77229.0,83430.0,"Roots, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,Rye and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,20.0,19.0,563771700000.0,578587050000.0
Turkey,77229.0,83430.0,Sesame seed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,8.0,11.0,225508680000.0,334971450000.0
Turkey,77229.0,83430.0,Sesameseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,8.0,9.0,225508680000.0,274067550000.0
Turkey,77229.0,83430.0,Soyabean Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,43.0,14.0,1212109155000.0,426327300000.0
Turkey,77229.0,83430.0,Soyabeans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkey,77229.0,83430.0,"Spices, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,17.0,29.0,479205945000.0,883106550000.0
Turkey,77229.0,83430.0,Sugar (Raw Equivalent),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,295.0,298.0,8315632575000.0,9074681100000.0
Turkey,77229.0,83430.0,Sunflowerseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,189.0,242.0,5327642565000.0,7369371900000.0
Turkey,77229.0,83430.0,"Sweeteners, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,0.0,28188585000.0,0.0
Turkey,77229.0,83430.0,Tea (including mate),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,4.0,112754340000.0,121807800000.0
Turkey,77229.0,83430.0,Tomatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,50.0,53.0,1409429250000.0,1613953350000.0
Turkey,77229.0,83430.0,"Vegetables, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,71.0,70.0,2001389535000.0,2131636500000.0
Turkey,77229.0,83430.0,Wheat and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1280.0,1275.0,36081388800000.0,38826236250000.0
Turkey,77229.0,83430.0,Wine,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,28188585000.0,30451950000.0
Turkmenistan,5466.0,5942.0,Apples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,12.0,14.0,23941080000.0,30363620000.0
Turkmenistan,5466.0,5942.0,"Aquatic Animals, Others",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Aquatic Plants,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Bananas,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Barley and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,15.0,9.0,29926350000.0,19519470000.0
Turkmenistan,5466.0,5942.0,Beer,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,0.0,1995090000.0,0.0
Turkmenistan,5466.0,5942.0,"Beverages, Alcoholic",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,"Beverages, Fermented",Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Bovine Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,159.0,140.0,317219310000.0,303636200000.0
Turkmenistan,5466.0,5942.0,"Butter, Ghee",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,16.0,10.0,31921440000.0,21688300000.0
Turkmenistan,5466.0,5942.0,Cephalopods,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,"Cereals, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,3.0,3990180000.0,6506490000.0
Turkmenistan,5466.0,5942.0,"Citrus, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Cloves,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Cocoa Beans and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,23.0,12.0,45887070000.0,26025960000.0
Turkmenistan,5466.0,5942.0,Coconut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Coconuts - Incl Copra,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Coffee and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,2.0,1995090000.0,4337660000.0
Turkmenistan,5466.0,5942.0,Cottonseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,84.0,81.0,167587560000.0,175675230000.0
Turkmenistan,5466.0,5942.0,Cream,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Crustaceans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Demersal Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Eggs,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,26.0,27.0,51872340000.0,58558410000.0
Turkmenistan,5466.0,5942.0,"Fats, Animals, Raw",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,52.0,53.0,103744680000.0,114947990000.0
Turkmenistan,5466.0,5942.0,"Fish, Body Oil",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Freshwater Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,5.0,5.0,9975450000.0,10844150000.0
Turkmenistan,5466.0,5942.0,"Fruits, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,22.0,21.0,43891980000.0,45545430000.0
Turkmenistan,5466.0,5942.0,Grapefruit and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Grapes and products (excl wine),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,40.0,40.0,79803600000.0,86753200000.0
Turkmenistan,5466.0,5942.0,Groundnuts,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,4.0,7980360000.0,8675320000.0
Turkmenistan,5466.0,5942.0,Honey,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,1995090000.0,2168830000.0
Turkmenistan,5466.0,5942.0,Infant food,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,2.0,3990180000.0,4337660000.0
Turkmenistan,5466.0,5942.0,"Lemons, Limes and products",Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Maize Germ Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Maize and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,1.0,0.0,2168830000.0
Turkmenistan,5466.0,5942.0,"Marine Fish, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,"Meat, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Milk - Excluding Butter,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,220.0,216.0,438919800000.0,468467280000.0
Turkmenistan,5466.0,5942.0,Miscellaneous,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,2.0,7980360000.0,4337660000.0
Turkmenistan,5466.0,5942.0,"Molluscs, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Mutton & Goat Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,164.0,146.0,327194760000.0,316649180000.0
Turkmenistan,5466.0,5942.0,Nuts and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,13.0,3.0,25936170000.0,6506490000.0
Turkmenistan,5466.0,5942.0,Oats,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,"Offals, Edible",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,19.0,3990180000.0,41207770000.0
Turkmenistan,5466.0,5942.0,"Oilcrops Oil, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,37.0,42.0,73818330000.0,91090860000.0
Turkmenistan,5466.0,5942.0,Olive Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,0.0,1995090000.0,0.0
Turkmenistan,5466.0,5942.0,Olives (including preserved),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Onions,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,21.0,12.0,41896890000.0,26025960000.0
Turkmenistan,5466.0,5942.0,"Oranges, Mandarines",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,1995090000.0,2168830000.0
Turkmenistan,5466.0,5942.0,Pelagic Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,1.0,3990180000.0,2168830000.0
Turkmenistan,5466.0,5942.0,Pepper,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Pigmeat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,12.0,1.0,23941080000.0,2168830000.0
Turkmenistan,5466.0,5942.0,Pimento,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Pineapples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Potatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,56.0,59.0,111725040000.0,127960970000.0
Turkmenistan,5466.0,5942.0,Poultry Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,14.0,16.0,27931260000.0,34701280000.0
Turkmenistan,5466.0,5942.0,"Pulses, Other and products",Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Rape and Mustard Oil,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Rape and Mustardseed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Rice and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,100.0,132.0,199509000000.0,286285560000.0
Turkmenistan,5466.0,5942.0,Rye and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Sesameseed Oil,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Soyabean Oil,Food supply (kcal/capita/day),kcal/capita/day,0.0,3.0,0.0,6506490000.0
Turkmenistan,5466.0,5942.0,Soyabeans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,"Spices, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Turkmenistan,5466.0,5942.0,Sugar (Raw Equivalent),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,115.0,165.0,229435350000.0,357856950000.0
Turkmenistan,5466.0,5942.0,Sunflowerseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,56.0,70.0,111725040000.0,151818100000.0
Turkmenistan,5466.0,5942.0,"Sweeteners, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,13.0,3.0,25936170000.0,6506490000.0
