country,element,item,year,unit,value
Albania,Food supply (kcal/capita/day),Aquatic Plants,2019,kcal/capita/day,0.0
Albania,Protein supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Albania,Fat supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Algeria,Production,Bovine Meat,2019,1000 tonnes,147000000.0
Algeria,Import Quantity,Bovine Meat,2019,1000 tonnes,57000000.0
Algeria,Stock Variation,Bovine Meat,2019,1000 tonnes,6000000.0
Algeria,Export Quantity,Bovine Meat,2019,1000 tonnes,0.0
Algeria,Domestic supply quantity,Bovine Meat,2019,1000 tonnes,198000000.0
Algeria,Residuals,Bovine Meat,2019,1000 tonnes,0.0
Algeria,Food,Bovine Meat,2019,1000 tonnes,198000000.0
Algeria,Food supply quantity (kg/capita/yr),Bovine Meat,2019,kg,4.59
Algeria,Food supply (kcal/capita/day),Bovine Meat,2019,kcal/capita/day,22.0
Algeria,Protein supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,1.83
Algeria,Fat supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,1.57
Algeria,Production,Mutton & Goat Meat,2019,1000 tonnes,351000000.0
Algeria,Stock Variation,Mutton & Goat Meat,2019,1000 tonnes,19000000.0
Algeria,Domestic supply quantity,Mutton & Goat Meat,2019,1000 tonnes,332000000.0
Algeria,Residuals,Mutton & Goat Meat,2019,1000 tonnes,0.0
Algeria,Food,Mutton & Goat Meat,2019,1000 tonnes,332000000.0
Algeria,Food supply quantity (kg/capita/yr),Mutton & Goat Meat,2019,kg,7.71
Algeria,Food supply (kcal/capita/day),Mutton & Goat Meat,2019,kcal/capita/day,43.0
Algeria,Protein supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,2.81
Algeria,Fat supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,3.44
Algeria,Production,Pigmeat,2019,1000 tonnes,0.0
Algeria,Import Quantity,Pigmeat,2019,1000 tonnes,1000000.0
Algeria,Stock Variation,Pigmeat,2019,1000 tonnes,0.0
Algeria,Export Quantity,Pigmeat,2019,1000 tonnes,0.0
Algeria,Domestic supply quantity,Pigmeat,2019,1000 tonnes,1000000.0
Algeria,Residuals,Pigmeat,2019,1000 tonnes,0.0
Algeria,Food,Pigmeat,2019,1000 tonnes,1000000.0
Algeria,Food supply quantity (kg/capita/yr),Pigmeat,2019,kg,0.02
Algeria,Food supply (kcal/capita/day),Pigmeat,2019,kcal/capita/day,0.0
Algeria,Protein supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,0.01
Algeria,Fat supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,0.01
Algeria,Production,Poultry Meat,2019,1000 tonnes,291000000.0
Algeria,Import Quantity,Poultry Meat,2019,1000 tonnes,0.0
Algeria,Stock Variation,Poultry Meat,2019,1000 tonnes,2000000.0
Algeria,Export Quantity,Poultry Meat,2019,1000 tonnes,1000000.0
Algeria,Domestic supply quantity,Poultry Meat,2019,1000 tonnes,287000000.0
Algeria,Residuals,Poultry Meat,2019,1000 tonnes,0.0
Algeria,Food,Poultry Meat,2019,1000 tonnes,287000000.0
Algeria,Food supply quantity (kg/capita/yr),Poultry Meat,2019,kg,6.67
Algeria,Food supply (kcal/capita/day),Poultry Meat,2019,kcal/capita/day,23.0
Algeria,Protein supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,2.06
Algeria,Fat supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,1.57
Algeria,Production,"Meat, Other",2019,1000 tonnes,15000000.0
Algeria,Import Quantity,"Meat, Other",2019,1000 tonnes,0.0
Algeria,Stock Variation,"Meat, Other",2019,1000 tonnes,0.0
Algeria,Export Quantity,"Meat, Other",2019,1000 tonnes,0.0
Algeria,Domestic supply quantity,"Meat, Other",2019,1000 tonnes,15000000.0
Algeria,Residuals,"Meat, Other",2019,1000 tonnes,0.0
Algeria,Food,"Meat, Other",2019,1000 tonnes,15000000.0
Algeria,Food supply quantity (kg/capita/yr),"Meat, Other",2019,kg,0.35
Algeria,Food supply (kcal/capita/day),"Meat, Other",2019,kcal/capita/day,1.0
Algeria,Protein supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,0.15
Algeria,Fat supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,0.08
Algeria,Production,"Offals, Edible",2019,1000 tonnes,69000000.0
Algeria,Import Quantity,"Offals, Edible",2019,1000 tonnes,1000000.0
Algeria,Domestic supply quantity,"Offals, Edible",2019,1000 tonnes,69000000.0
Algeria,Losses,"Offals, Edible",2019,1000 tonnes,5000000.0
Algeria,Residuals,"Offals, Edible",2019,1000 tonnes,0.0
Algeria,Food,"Offals, Edible",2019,1000 tonnes,65000000.0
Algeria,Food supply quantity (kg/capita/yr),"Offals, Edible",2019,kg,1.5
Algeria,Food supply (kcal/capita/day),"Offals, Edible",2019,kcal/capita/day,5.0
Algeria,Protein supply quantity (g/capita/day),"Offals, Edible",2019,g/capita/day,0.65
Algeria,Fat supply quantity (g/capita/day),"Offals, Edible",2019,g/capita/day,0.19
Algeria,Production,"Butter, Ghee",2019,1000 tonnes,5000000.0
Algeria,Import Quantity,"Butter, Ghee",2019,1000 tonnes,12000000.0
Algeria,Export Quantity,"Butter, Ghee",2019,1000 tonnes,0.0
Algeria,Domestic supply quantity,"Butter, Ghee",2019,1000 tonnes,17000000.0
Algeria,Residuals,"Butter, Ghee",2019,1000 tonnes,0.0
Algeria,Food,"Butter, Ghee",2019,1000 tonnes,17000000.0
Algeria,Food supply quantity (kg/capita/yr),"Butter, Ghee",2019,kg,0.4
Algeria,Food supply (kcal/capita/day),"Butter, Ghee",2019,kcal/capita/day,9.0
Algeria,Protein supply quantity (g/capita/day),"Butter, Ghee",2019,g/capita/day,0.01
Algeria,Fat supply quantity (g/capita/day),"Butter, Ghee",2019,g/capita/day,0.97
Algeria,Import Quantity,Cream,2019,1000 tonnes,0.0
Algeria,Domestic supply quantity,Cream,2019,1000 tonnes,0.0
Algeria,Residuals,Cream,2019,1000 tonnes,0.0
Algeria,Food,Cream,2019,1000 tonnes,0.0
Algeria,Food supply quantity (kg/capita/yr),Cream,2019,kg,0.0
Algeria,Food supply (kcal/capita/day),Cream,2019,kcal/capita/day,0.0
Algeria,Protein supply quantity (g/capita/day),Cream,2019,g/capita/day,0.0
Algeria,Fat supply quantity (g/capita/day),Cream,2019,g/capita/day,0.0
Algeria,Production,"Fats, Animals, Raw",2019,1000 tonnes,12000000.0
Algeria,Import Quantity,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Algeria,Stock Variation,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Algeria,Export Quantity,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Algeria,Domestic supply quantity,"Fats, Animals, Raw",2019,1000 tonnes,12000000.0
Algeria,Losses,"Fats, Animals, Raw",2019,1000 tonnes,1000000.0
Algeria,Other uses (non-food),"Fats, Animals, Raw",2019,1000 tonnes,0.0
Algeria,Residuals,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Algeria,Food,"Fats, Animals, Raw",2019,1000 tonnes,11000000.0
Algeria,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",2019,kg,0.25
Algeria,Food supply (kcal/capita/day),"Fats, Animals, Raw",2019,kcal/capita/day,6.0
Algeria,Protein supply quantity (g/capita/day),"Fats, Animals, Raw",2019,g/capita/day,0.0
Algeria,Fat supply quantity (g/capita/day),"Fats, Animals, Raw",2019,g/capita/day,0.68
Algeria,Import Quantity,"Fish, Body Oil",2019,1000 tonnes,0.0
Algeria,Domestic supply quantity,"Fish, Body Oil",2019,1000 tonnes,0.0
Algeria,Other uses (non-food),"Fish, Body Oil",2019,1000 tonnes,0.0
Algeria,Food,"Fish, Body Oil",2019,1000 tonnes,0.0
Algeria,Food supply quantity (kg/capita/yr),"Fish, Body Oil",2019,kg,0.0
Algeria,Food supply (kcal/capita/day),"Fish, Body Oil",2019,kcal/capita/day,0.0
Algeria,Protein supply quantity (g/capita/day),"Fish, Body Oil",2019,g/capita/day,0.0
Algeria,Fat supply quantity (g/capita/day),"Fish, Body Oil",2019,g/capita/day,0.0
Algeria,Import Quantity,"Fish, Liver Oil",2019,1000 tonnes,0.0
Algeria,Domestic supply quantity,"Fish, Liver Oil",2019,1000 tonnes,0.0
Algeria,Other uses (non-food),"Fish, Liver Oil",2019,1000 tonnes,0.0
Algeria,Food,"Fish, Liver Oil",2019,1000 tonnes,0.0
Algeria,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",2019,kg,0.0
Algeria,Food supply (kcal/capita/day),"Fish, Liver Oil",2019,kcal/capita/day,0.0
Algeria,Protein supply quantity (g/capita/day),"Fish, Liver Oil",2019,g/capita/day,0.0
Algeria,Fat supply quantity (g/capita/day),"Fish, Liver Oil",2019,g/capita/day,0.0
Algeria,Production,Eggs,2019,1000 tonnes,318000000.0
Algeria,Import Quantity,Eggs,2019,1000 tonnes,0.0
Algeria,Stock Variation,Eggs,2019,1000 tonnes,0.0
Algeria,Export Quantity,Eggs,2019,1000 tonnes,0.0
Algeria,Domestic supply quantity,Eggs,2019,1000 tonnes,318000000.0
Algeria,Seed,Eggs,2019,1000 tonnes,17000000.0
Algeria,Losses,Eggs,2019,1000 tonnes,14000000.0
Algeria,Residuals,Eggs,2019,1000 tonnes,0.0
Algeria,Food,Eggs,2019,1000 tonnes,287000000.0
Algeria,Food supply quantity (kg/capita/yr),Eggs,2019,kg,6.66
Algeria,Food supply (kcal/capita/day),Eggs,2019,kcal/capita/day,22.0
Algeria,Protein supply quantity (g/capita/day),Eggs,2019,g/capita/day,1.9
Algeria,Fat supply quantity (g/capita/day),Eggs,2019,g/capita/day,1.53
Algeria,Production,Milk - Excluding Butter,2019,1000 tonnes,3189000000.0
Algeria,Import Quantity,Milk - Excluding Butter,2019,1000 tonnes,265000000.0
Algeria,Stock Variation,Milk - Excluding Butter,2019,1000 tonnes,-10000000.0
Algeria,Export Quantity,Milk - Excluding Butter,2019,1000 tonnes,1000000.0
Algeria,Domestic supply quantity,Milk - Excluding Butter,2019,1000 tonnes,3463000000.0
Algeria,Feed,Milk - Excluding Butter,2019,1000 tonnes,55000000.0
Algeria,Losses,Milk - Excluding Butter,2019,1000 tonnes,271000000.0
Algeria,Processing,Milk - Excluding Butter,2019,1000 tonnes,104000000.0
Algeria,Residuals,Milk - Excluding Butter,2019,1000 tonnes,0.0
Algeria,Food,Milk - Excluding Butter,2019,1000 tonnes,3034000000.0
Algeria,Food supply quantity (kg/capita/yr),Milk - Excluding Butter,2019,kg,70.48
Algeria,Food supply (kcal/capita/day),Milk - Excluding Butter,2019,kcal/capita/day,240.0
Algeria,Protein supply quantity (g/capita/day),Milk - Excluding Butter,2019,g/capita/day,13.53
Algeria,Fat supply quantity (g/capita/day),Milk - Excluding Butter,2019,g/capita/day,11.8
Algeria,Production,Freshwater Fish,2019,1000 tonnes,1140000.0
Algeria,Import Quantity,Freshwater Fish,2019,1000 tonnes,5790000.0
Algeria,Stock Variation,Freshwater Fish,2019,1000 tonnes,0.0
Algeria,Export Quantity,Freshwater Fish,2019,1000 tonnes,80000.0
Algeria,Domestic supply quantity,Freshwater Fish,2019,1000 tonnes,6850000.0
Algeria,Other uses (non-food),Freshwater Fish,2019,1000 tonnes,0.0
Algeria,Food,Freshwater Fish,2019,1000 tonnes,6840000.0
Algeria,Food supply quantity (kg/capita/yr),Freshwater Fish,2019,kg,0.16
Algeria,Food supply (kcal/capita/day),Freshwater Fish,2019,kcal/capita/day,0.0
Algeria,Protein supply quantity (g/capita/day),Freshwater Fish,2019,g/capita/day,0.04
Algeria,Fat supply quantity (g/capita/day),Freshwater Fish,2019,g/capita/day,0.01
Algeria,Production,Demersal Fish,2019,1000 tonnes,9310000.0
Algeria,Import Quantity,Demersal Fish,2019,1000 tonnes,8220000.000000001
Algeria,Export Quantity,Demersal Fish,2019,1000 tonnes,10000.0
Algeria,Domestic supply quantity,Demersal Fish,2019,1000 tonnes,17510000.0
Algeria,Other uses (non-food),Demersal Fish,2019,1000 tonnes,0.0
Algeria,Food,Demersal Fish,2019,1000 tonnes,17510000.0
Algeria,Food supply quantity (kg/capita/yr),Demersal Fish,2019,kg,0.41
Algeria,Food supply (kcal/capita/day),Demersal Fish,2019,kcal/capita/day,0.0
Algeria,Protein supply quantity (g/capita/day),Demersal Fish,2019,g/capita/day,0.09
Algeria,Fat supply quantity (g/capita/day),Demersal Fish,2019,g/capita/day,0.01
Algeria,Production,Pelagic Fish,2019,1000 tonnes,68660000.0
Algeria,Import Quantity,Pelagic Fish,2019,1000 tonnes,46560000.0
Algeria,Stock Variation,Pelagic Fish,2019,1000 tonnes,0.0
Algeria,Export Quantity,Pelagic Fish,2019,1000 tonnes,1380000.0
Algeria,Domestic supply quantity,Pelagic Fish,2019,1000 tonnes,113840000.0
Algeria,Feed,Pelagic Fish,2019,1000 tonnes,0.0
Algeria,Other uses (non-food),Pelagic Fish,2019,1000 tonnes,0.0
Algeria,Food,Pelagic Fish,2019,1000 tonnes,113840000.0
Algeria,Food supply quantity (kg/capita/yr),Pelagic Fish,2019,kg,2.64
Algeria,Food supply (kcal/capita/day),Pelagic Fish,2019,kcal/capita/day,6.0
Algeria,Protein supply quantity (g/capita/day),Pelagic Fish,2019,g/capita/day,0.86
Algeria,Fat supply quantity (g/capita/day),Pelagic Fish,2019,g/capita/day,0.26
Algeria,Production,"Marine Fish, Other",2019,1000 tonnes,12760000.0
Algeria,Import Quantity,"Marine Fish, Other",2019,1000 tonnes,400000.0
Algeria,Domestic supply quantity,"Marine Fish, Other",2019,1000 tonnes,13160000.0
Algeria,Other uses (non-food),"Marine Fish, Other",2019,1000 tonnes,30000.0
Algeria,Food,"Marine Fish, Other",2019,1000 tonnes,13130000.0
Algeria,Food supply quantity (kg/capita/yr),"Marine Fish, Other",2019,kg,0.3
Algeria,Food supply (kcal/capita/day),"Marine Fish, Other",2019,kcal/capita/day,1.0
Algeria,Protein supply quantity (g/capita/day),"Marine Fish, Other",2019,g/capita/day,0.09
Algeria,Fat supply quantity (g/capita/day),"Marine Fish, Other",2019,g/capita/day,0.02
Algeria,Production,Crustaceans,2019,1000 tonnes,2140000.0
Algeria,Import Quantity,Crustaceans,2019,1000 tonnes,2810000.0
Algeria,Export Quantity,Crustaceans,2019,1000 tonnes,290000.0
Algeria,Domestic supply quantity,Crustaceans,2019,1000 tonnes,4670000.0
Algeria,Other uses (non-food),Crustaceans,2019,1000 tonnes,0.0
Algeria,Food,Crustaceans,2019,1000 tonnes,4670000.0
Algeria,Food supply quantity (kg/capita/yr),Crustaceans,2019,kg,0.11
Algeria,Food supply (kcal/capita/day),Crustaceans,2019,kcal/capita/day,0.0
Algeria,Protein supply quantity (g/capita/day),Crustaceans,2019,g/capita/day,0.03
Algeria,Fat supply quantity (g/capita/day),Crustaceans,2019,g/capita/day,0.0
Algeria,Production,Cephalopods,2019,1000 tonnes,1820000.0
Algeria,Import Quantity,Cephalopods,2019,1000 tonnes,3280000.0
Algeria,Export Quantity,Cephalopods,2019,1000 tonnes,1510000.0
Algeria,Domestic supply quantity,Cephalopods,2019,1000 tonnes,3590000.0
Algeria,Other uses (non-food),Cephalopods,2019,1000 tonnes,0.0
Algeria,Food,Cephalopods,2019,1000 tonnes,3590000.0
Algeria,Food supply quantity (kg/capita/yr),Cephalopods,2019,kg,0.08
Algeria,Food supply (kcal/capita/day),Cephalopods,2019,kcal/capita/day,0.0
Algeria,Protein supply quantity (g/capita/day),Cephalopods,2019,g/capita/day,0.03
Algeria,Fat supply quantity (g/capita/day),Cephalopods,2019,g/capita/day,0.0
Algeria,Production,"Molluscs, Other",2019,1000 tonnes,0.0
Algeria,Import Quantity,"Molluscs, Other",2019,1000 tonnes,10000.0
Algeria,Export Quantity,"Molluscs, Other",2019,1000 tonnes,0.0
Algeria,Domestic supply quantity,"Molluscs, Other",2019,1000 tonnes,10000.0
Algeria,Other uses (non-food),"Molluscs, Other",2019,1000 tonnes,0.0
Algeria,Food,"Molluscs, Other",2019,1000 tonnes,10000.0
Algeria,Food supply quantity (kg/capita/yr),"Molluscs, Other",2019,kg,0.0
Algeria,Food supply (kcal/capita/day),"Molluscs, Other",2019,kcal/capita/day,0.0
Algeria,Protein supply quantity (g/capita/day),"Molluscs, Other",2019,g/capita/day,0.0
Algeria,Fat supply quantity (g/capita/day),"Molluscs, Other",2019,g/capita/day,0.0
Algeria,Import Quantity,"Aquatic Animals, Others",2019,1000 tonnes,70000.0
Algeria,Domestic supply quantity,"Aquatic Animals, Others",2019,1000 tonnes,70000.0
Algeria,Other uses (non-food),"Aquatic Animals, Others",2019,1000 tonnes,0.0
Algeria,Food,"Aquatic Animals, Others",2019,1000 tonnes,70000.0
Algeria,Food supply quantity (kg/capita/yr),"Aquatic Animals, Others",2019,kg,0.0
Algeria,Food supply (kcal/capita/day),"Aquatic Animals, Others",2019,kcal/capita/day,0.0
Algeria,Protein supply quantity (g/capita/day),"Aquatic Animals, Others",2019,g/capita/day,0.0
Algeria,Fat supply quantity (g/capita/day),"Aquatic Animals, Others",2019,g/capita/day,0.0
Algeria,Production,Aquatic Plants,2019,1000 tonnes,0.0
Algeria,Import Quantity,Aquatic Plants,2019,1000 tonnes,10000.0
Algeria,Export Quantity,Aquatic Plants,2019,1000 tonnes,0.0
Algeria,Domestic supply quantity,Aquatic Plants,2019,1000 tonnes,10000.0
Algeria,Other uses (non-food),Aquatic Plants,2019,1000 tonnes,10000.0
Algeria,Food,Aquatic Plants,2019,1000 tonnes,0.0
Algeria,Food supply quantity (kg/capita/yr),Aquatic Plants,2019,kg,0.0
Algeria,Food supply (kcal/capita/day),Aquatic Plants,2019,kcal/capita/day,0.0
Algeria,Protein supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Algeria,Fat supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Angola,Production,Bovine Meat,2019,1000 tonnes,99000000.0
Angola,Import Quantity,Bovine Meat,2019,1000 tonnes,19000000.0
Angola,Stock Variation,Bovine Meat,2019,1000 tonnes,0.0
Angola,Export Quantity,Bovine Meat,2019,1000 tonnes,0.0
Angola,Domestic supply quantity,Bovine Meat,2019,1000 tonnes,118000000.0
Angola,Residuals,Bovine Meat,2019,1000 tonnes,0.0
Angola,Food,Bovine Meat,2019,1000 tonnes,118000000.0
Angola,Food supply quantity (kg/capita/yr),Bovine Meat,2019,kg,3.7
Angola,Food supply (kcal/capita/day),Bovine Meat,2019,kcal/capita/day,20.0
Angola,Protein supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,1.7
Angola,Fat supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,1.4
Angola,Production,Mutton & Goat Meat,2019,1000 tonnes,25000000.0
Angola,Import Quantity,Mutton & Goat Meat,2019,1000 tonnes,0.0
Angola,Stock Variation,Mutton & Goat Meat,2019,1000 tonnes,0.0
Angola,Domestic supply quantity,Mutton & Goat Meat,2019,1000 tonnes,25000000.0
Angola,Residuals,Mutton & Goat Meat,2019,1000 tonnes,0.0
Angola,Food,Mutton & Goat Meat,2019,1000 tonnes,25000000.0
Angola,Food supply quantity (kg/capita/yr),Mutton & Goat Meat,2019,kg,0.79
Angola,Food supply (kcal/capita/day),Mutton & Goat Meat,2019,kcal/capita/day,4.0
Angola,Protein supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,0.32
Angola,Fat supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,0.23
Angola,Production,Pigmeat,2019,1000 tonnes,136000000.0
Angola,Import Quantity,Pigmeat,2019,1000 tonnes,110000000.0
Angola,Stock Variation,Pigmeat,2019,1000 tonnes,-1000000.0
Angola,Export Quantity,Pigmeat,2019,1000 tonnes,0.0
Angola,Domestic supply quantity,Pigmeat,2019,1000 tonnes,247000000.0
Angola,Residuals,Pigmeat,2019,1000 tonnes,0.0
Angola,Food,Pigmeat,2019,1000 tonnes,247000000.0
Angola,Food supply quantity (kg/capita/yr),Pigmeat,2019,kg,7.76
Angola,Food supply (kcal/capita/day),Pigmeat,2019,kcal/capita/day,77.0
Angola,Protein supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,2.22
Angola,Fat supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,7.5
Angola,Production,Poultry Meat,2019,1000 tonnes,49000000.0
Angola,Import Quantity,Poultry Meat,2019,1000 tonnes,278000000.0
Angola,Stock Variation,Poultry Meat,2019,1000 tonnes,0.0
Angola,Export Quantity,Poultry Meat,2019,1000 tonnes,0.0
Angola,Domestic supply quantity,Poultry Meat,2019,1000 tonnes,327000000.0
Angola,Residuals,Poultry Meat,2019,1000 tonnes,0.0
Angola,Food,Poultry Meat,2019,1000 tonnes,327000000.0
Angola,Food supply quantity (kg/capita/yr),Poultry Meat,2019,kg,10.28
Angola,Food supply (kcal/capita/day),Poultry Meat,2019,kcal/capita/day,34.0
Angola,Protein supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,3.49
Angola,Fat supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,2.16
Angola,Production,"Meat, Other",2019,1000 tonnes,10000000.0
Angola,Import Quantity,"Meat, Other",2019,1000 tonnes,0.0
Angola,Stock Variation,"Meat, Other",2019,1000 tonnes,0.0
Angola,Export Quantity,"Meat, Other",2019,1000 tonnes,0.0
Angola,Domestic supply quantity,"Meat, Other",2019,1000 tonnes,10000000.0
Angola,Residuals,"Meat, Other",2019,1000 tonnes,0.0
Angola,Food,"Meat, Other",2019,1000 tonnes,10000000.0
Angola,Food supply quantity (kg/capita/yr),"Meat, Other",2019,kg,0.31
Angola,Food supply (kcal/capita/day),"Meat, Other",2019,kcal/capita/day,1.0
Angola,Protein supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,0.18
Angola,Fat supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,0.03
Angola,Production,"Offals, Edible",2019,1000 tonnes,24000000.0
Angola,Import Quantity,"Offals, Edible",2019,1000 tonnes,35000000.0
Angola,Export Quantity,"Offals, Edible",2019,1000 tonnes,0.0
Angola,Domestic supply quantity,"Offals, Edible",2019,1000 tonnes,60000000.0
Angola,Losses,"Offals, Edible",2019,1000 tonnes,3000000.0
Angola,Residuals,"Offals, Edible",2019,1000 tonnes,0.0
Angola,Food,"Offals, Edible",2019,1000 tonnes,57000000.0
Angola,Food supply quantity (kg/capita/yr),"Offals, Edible",2019,kg,1.79
